"","highest_qual","post_school_training_Computing","post_school_trainingArts","post_school_training_Creative.Arts","post_school_training_post_school_training_Languages","post_school_trainingScience","post_school_training_Social.Science","post_school_training_post_school_training_Mathematics","post_school_trainingEngineering","post_school_training_Education","post_school_training_Other"
"2669",3,0,0,0,0,0,0,0,0,0,0
"2670",3,1,0,0,0,0,0,1,1,0,0
"2671",4,1,0,0,1,0,0,0,0,0,0
"2672",2,0,0,0,0,0,0,0,0,0,0
"2673",4,1,0,0,0,0,0,0,0,0,0
"2674",3,0,0,0,0,0,0,1,0,0,0
"2675",NA,0,0,0,0,0,0,0,0,0,0
"2676",NA,0,0,0,0,0,0,0,0,0,0
"2677",4,0,0,0,0,0,0,1,0,0,0
"2678",1,0,0,0,0,0,0,0,0,0,0
"2679",4,1,0,0,0,0,0,0,0,0,0
"2680",3,1,0,0,0,0,0,0,0,0,0
"2681",1,0,0,0,0,0,0,0,1,0,0
"2682",2,0,0,0,0,0,0,0,0,0,0
"2683",4,1,0,0,0,1,0,1,0,0,0
"2684",4,1,0,0,0,0,0,0,1,0,0
"2685",3,1,0,0,0,0,0,0,0,0,0
"2686",1,0,0,0,1,0,0,0,0,0,0
"2687",1,0,0,0,0,0,0,0,0,0,0
"2688",3,0,0,0,0,1,0,0,0,0,0
"2689",3,0,0,0,0,0,0,0,1,0,0
"2690",3,1,0,0,0,0,0,0,0,0,0
"2691",4,0,0,0,0,1,0,0,0,0,0
"2692",3,1,0,0,0,0,0,0,0,0,0
"2693",2,0,0,0,0,1,0,1,1,0,0
"2694",4,0,0,0,0,0,0,0,0,1,1
"2695",1,0,0,0,0,0,0,0,0,0,0
"2696",4,0,0,0,0,1,0,0,0,0,0
"2697",4,1,0,0,0,0,0,0,0,0,1
"2698",3,1,0,0,0,0,0,0,0,0,0
"2699",3,0,0,0,0,0,0,0,0,0,0
"2700",2,0,0,0,0,0,0,0,1,0,0
"2701",2,1,0,0,0,0,0,0,0,0,0
"2702",3,1,0,0,0,0,0,1,0,0,0
"2703",3,0,0,0,0,0,0,0,0,0,0
"2704",2,0,0,0,0,0,0,0,1,0,0
"2705",3,0,0,0,0,0,0,0,0,0,0
"2706",4,0,0,0,0,1,0,0,1,0,0
"2707",4,0,0,0,0,1,0,0,0,0,0
"2708",NA,0,0,0,0,0,0,0,0,0,0
"2709",3,0,0,0,0,1,0,0,1,0,0
"2710",3,1,0,0,0,0,0,0,0,0,0
"2711",4,0,0,0,0,0,0,0,0,0,0
"2712",3,1,0,0,0,0,0,0,0,0,0
"2713",NA,0,0,0,0,0,0,0,0,0,0
"2714",2,0,0,0,0,0,0,0,1,0,0
"2715",3,0,0,0,0,0,0,0,0,0,0
"2716",4,1,0,0,0,0,0,1,0,0,0
"2717",4,0,0,0,0,0,0,0,0,0,1
"2718",NA,0,0,0,0,0,0,0,0,0,0
"2719",1,0,0,0,0,0,0,0,0,0,0
"2720",1,0,0,0,0,0,0,0,0,0,0
"2721",NA,0,0,0,0,0,0,0,0,0,0
"2722",2,1,0,0,0,0,0,0,0,0,0
"2723",2,0,0,0,0,0,0,0,1,0,0
"2724",4,0,1,0,0,0,0,0,0,0,0
"2725",3,1,0,0,0,0,0,0,1,0,0
"2726",4,1,0,0,0,0,0,0,0,0,0
"2727",3,0,0,0,0,0,0,0,0,0,0
"2728",1,1,0,0,0,0,0,0,0,0,0
"2729",4,0,0,1,0,0,0,0,0,0,0
"2730",3,0,0,0,1,0,0,0,0,0,0
"2731",1,1,0,0,0,0,0,0,0,0,0
"2732",4,0,0,1,0,0,0,0,0,0,0
"2733",3,0,0,0,0,0,0,0,0,0,0
"2734",3,1,0,0,1,0,0,0,0,0,0
"2735",1,0,0,0,0,0,0,0,0,0,0
"2736",3,1,0,0,0,0,0,0,0,0,0
"2737",1,0,0,0,0,0,0,0,0,0,0
"2738",3,1,0,0,0,1,0,1,1,0,0
"2739",2,1,0,0,0,0,0,0,0,0,0
"2740",2,0,0,0,0,0,0,0,0,0,1
"2741",NA,0,0,0,0,0,0,0,0,0,0
"2742",3,1,0,0,0,0,0,0,0,0,1
"2743",2,0,0,0,0,0,0,0,0,0,0
"2744",NA,0,0,0,0,0,0,0,0,0,0
"2745",4,0,0,0,0,1,0,0,0,0,0
"2746",4,0,0,0,0,0,0,0,0,0,0
"2747",4,0,0,0,0,1,0,0,0,0,0
"2748",1,1,0,0,0,0,0,0,0,0,0
"2749",4,1,0,0,0,0,0,1,1,0,0
"2750",3,1,0,0,1,0,0,1,1,0,0
"2751",3,1,0,0,0,0,0,0,0,0,0
"2752",2,1,0,0,0,0,0,0,1,0,0
"2753",NA,0,0,0,0,0,0,0,0,0,0
"2754",3,0,0,0,0,0,0,0,1,0,0
"2755",1,0,0,0,0,0,0,0,0,0,0
"2756",3,0,0,0,0,0,0,0,0,0,0
"2757",NA,0,0,0,0,0,0,0,0,0,0
"2758",3,0,0,0,0,0,0,0,0,0,1
"2759",4,0,0,0,0,0,0,0,0,0,0
"2760",3,0,1,0,1,0,0,1,0,0,0
"2761",3,1,0,0,0,0,0,0,0,0,0
"2762",NA,0,0,0,0,0,0,0,0,0,0
"2763",4,1,0,0,0,0,0,0,0,0,0
"2764",3,1,0,0,0,0,0,0,0,0,0
"2765",4,1,0,0,0,0,0,1,0,0,0
"2766",3,1,0,0,0,0,0,0,0,0,0
"2767",1,0,0,0,0,0,0,0,0,0,0
"2768",4,0,0,0,0,1,0,0,0,0,0
"2769",NA,0,0,0,0,0,0,0,0,0,0
"2770",4,0,0,0,0,0,0,0,1,0,0
"2771",3,1,0,0,0,0,0,0,0,0,0
"2772",3,0,0,0,0,0,0,0,1,0,0
"2773",NA,0,0,0,0,0,0,0,0,0,0
"2774",2,0,0,0,0,0,0,0,0,0,0
"2775",2,1,0,0,0,0,0,0,0,0,0
"2776",3,1,0,0,1,1,0,0,0,0,0
"2777",3,1,0,0,0,0,0,0,0,0,0
"2778",1,1,0,0,0,0,0,0,0,0,1
"2779",4,0,1,0,0,0,0,0,0,0,0
"2780",4,0,0,0,1,0,0,0,0,0,1
"2781",NA,0,0,0,0,0,0,0,0,0,0
"2782",3,1,0,0,0,0,0,0,1,0,0
"2783",1,1,0,0,0,0,0,0,0,0,0
"2784",4,1,0,0,0,1,0,1,0,0,0
"2785",3,1,0,0,0,0,0,0,1,0,0
"2786",NA,0,0,0,0,0,0,0,0,0,0
"2787",1,1,0,0,0,0,0,1,0,0,0
"2788",4,0,0,0,0,1,0,0,1,0,0
"2789",2,0,0,0,0,0,0,0,0,0,0
"2790",2,1,0,0,0,0,0,0,1,0,0
"2791",3,1,0,0,0,0,0,0,0,0,0
"2792",3,1,0,0,0,0,0,0,0,0,0
"2793",3,1,0,0,0,0,0,0,0,0,0
"2794",3,1,0,0,1,0,0,1,0,0,0
"2795",1,1,0,0,0,0,0,1,0,0,0
"2796",4,1,0,0,0,0,0,0,0,0,0
"2797",3,1,0,0,0,0,0,0,0,0,0
"2798",3,0,0,0,0,0,0,0,1,0,0
"2799",2,1,0,0,0,0,0,0,0,0,0
"2800",3,1,0,0,0,0,0,0,0,0,0
"2801",2,1,0,0,0,0,0,0,0,0,0
"2802",4,1,0,0,0,0,0,0,0,0,0
"2803",1,1,0,0,0,0,0,0,0,0,0
"2804",3,0,0,0,0,0,0,0,0,0,0
"2805",NA,0,0,0,0,0,0,0,0,0,0
"2806",1,1,0,0,0,0,0,0,0,0,0
"2807",1,1,0,0,0,0,0,0,0,0,0
"2808",2,1,0,0,0,1,0,0,0,0,0
"2809",3,0,0,0,0,0,1,0,0,0,1
"2810",4,0,0,0,0,1,0,0,0,0,0
"2811",2,1,0,0,0,0,0,0,1,0,0
"2812",3,1,0,0,0,0,0,0,1,0,0
"2813",3,1,0,0,0,0,0,0,0,0,0
"2814",4,0,0,0,0,0,0,0,1,0,0
"2815",NA,0,0,0,0,0,0,0,0,0,0
"2816",4,1,0,0,1,1,0,1,0,1,0
"2817",1,0,0,0,0,0,0,0,0,0,0
"2818",3,1,0,0,0,0,1,0,0,0,0
"2819",4,0,0,0,0,1,0,0,0,0,0
"2820",4,0,0,0,0,1,0,0,0,0,0
"2821",1,1,0,0,0,0,0,0,0,0,1
"2822",3,0,0,0,0,0,0,0,0,0,1
"2823",NA,0,0,0,0,0,0,0,0,0,0
"2824",4,0,0,0,0,0,0,0,1,0,0
"2825",1,0,0,0,0,0,0,0,0,0,0
"2826",4,0,0,0,0,0,0,1,0,0,0
"2827",3,1,0,0,0,0,0,0,0,0,0
"2828",3,1,0,0,0,0,0,0,0,0,0
"2829",3,1,0,0,0,0,0,0,0,0,0
"2830",3,1,0,0,0,0,0,0,0,0,0
"2831",NA,0,0,0,0,0,0,0,0,0,0
"2832",1,0,0,0,0,0,0,0,0,0,0
"2833",3,1,0,0,0,0,0,0,0,0,0
"2834",4,1,0,0,0,0,0,0,0,0,0
"2835",3,1,0,0,0,0,0,0,0,0,0
"2836",4,0,1,0,1,0,1,0,0,0,1
"2837",4,1,0,0,0,0,0,0,0,0,0
"2838",NA,0,0,0,0,0,0,0,0,0,0
"2839",NA,0,0,0,0,0,0,0,1,0,0
"2840",1,1,0,0,1,0,0,0,0,0,0
"2841",1,0,0,0,0,0,0,0,0,0,0
"2842",3,0,1,0,0,0,0,1,0,0,0
"2843",4,1,0,0,0,0,0,0,0,0,0
"2844",3,0,0,0,0,0,0,0,1,0,0
"2845",4,1,0,0,0,0,0,0,0,0,0
"2846",1,0,0,0,0,0,0,0,0,0,0
"2847",4,0,0,0,0,1,0,1,0,0,0
"2848",3,0,0,0,0,0,0,0,0,0,1
"2849",1,0,0,0,0,0,0,0,0,0,0
"2850",4,0,0,0,0,0,0,0,1,0,0
"2851",4,0,0,0,0,0,0,0,0,1,0
"2852",3,0,0,0,0,0,0,0,0,0,0
"2853",3,0,0,0,0,1,0,0,0,0,0
"2854",NA,0,0,0,0,0,0,0,0,0,0
"2855",1,0,0,0,0,0,0,1,0,0,0
"2856",3,0,0,0,0,0,0,0,0,0,0
"2857",3,0,0,0,0,0,0,0,0,0,0
"2858",4,0,0,0,0,1,0,0,0,0,0
"2859",3,1,0,0,0,0,0,0,0,0,0
"2860",4,0,0,0,0,0,0,0,1,0,0
"2861",1,0,0,0,0,0,0,0,0,0,0
"2862",4,1,0,0,0,0,0,0,1,0,0
"2863",2,0,0,0,0,0,0,0,0,0,0
"2864",3,0,0,1,0,0,0,0,0,0,0
"2865",3,0,0,0,0,0,0,0,0,0,0
"2866",3,0,0,0,0,0,0,0,0,0,0
"2867",4,0,0,0,0,1,0,0,0,0,0
"2868",3,0,1,0,0,0,0,0,0,0,0
"2869",3,0,0,0,0,0,0,0,0,0,1
"2870",1,0,0,0,0,0,0,0,0,0,0
"2871",3,1,0,0,0,0,0,0,0,0,0
"2872",1,1,0,0,0,0,0,0,0,0,0
"2873",4,0,0,0,0,1,0,0,0,0,0
"2874",3,1,0,0,0,0,0,0,1,0,0
"2875",1,1,0,0,0,0,0,0,0,1,0
"2876",4,1,0,0,0,1,0,0,0,0,0
"2877",4,1,0,0,0,0,0,0,0,0,1
"2878",4,0,0,0,0,1,0,0,0,0,0
"2879",1,0,0,0,0,0,0,0,0,0,0
"2880",3,0,0,0,0,0,0,0,1,0,0
"2881",2,1,0,0,0,0,0,0,0,0,0
"2882",3,0,0,0,0,0,1,0,0,0,0
"2883",4,1,0,0,0,0,0,0,0,0,0
"2884",4,1,0,0,0,0,0,0,0,0,0
"2885",4,0,0,0,0,1,0,0,0,0,0
"2886",NA,0,0,0,0,0,0,0,0,0,0
"2887",2,1,0,0,1,0,0,0,0,0,0
"2888",4,0,0,0,0,0,0,0,0,0,0
"2889",3,0,0,0,0,0,0,0,1,0,0
"2890",4,1,0,0,0,0,0,0,0,0,0
"2891",3,1,1,0,0,0,0,0,0,0,0
"2892",3,0,0,0,0,0,0,1,0,0,0
"2893",3,1,0,0,0,0,0,0,0,0,0
"2894",3,1,0,0,0,0,0,0,0,0,0
"2895",1,0,0,0,1,0,0,0,0,0,0
"2896",4,1,0,0,0,0,0,0,0,0,1
"2897",1,1,0,0,0,0,0,0,0,0,0
"2898",3,0,0,0,0,0,0,0,1,0,0
"2899",3,1,0,0,0,0,0,1,0,0,0
"2900",3,1,0,0,0,0,0,0,0,0,0
"2901",3,0,0,0,0,1,0,0,0,0,0
"2902",4,1,0,0,0,1,0,1,1,0,0
"2903",3,1,0,0,0,0,0,0,0,0,0
"2904",3,1,0,0,0,0,0,0,0,0,0
"2905",3,1,0,0,0,0,0,0,0,0,0
"2906",3,0,0,0,0,0,0,0,1,0,0
"2907",4,1,0,0,1,1,0,1,0,0,0
"2908",3,0,0,0,0,0,0,0,1,0,0
"2909",3,0,0,0,0,1,0,0,0,0,0
"2910",4,0,0,0,0,0,0,0,1,0,0
"2911",3,1,0,0,0,0,0,0,0,0,0
"2912",3,0,0,0,0,0,0,0,1,0,0
"2913",2,0,0,0,0,1,0,0,0,0,0
"2914",3,1,0,0,0,0,0,0,1,0,0
"2915",3,1,0,0,0,0,0,0,0,0,0
"2916",3,1,0,0,0,0,0,0,1,0,0
"2917",3,0,1,0,0,0,0,0,0,0,0
"2918",3,0,0,0,0,0,0,0,0,0,0
"2919",1,0,0,0,0,0,0,0,0,0,0
"2920",4,1,0,0,0,0,0,0,1,0,0
"2921",2,1,0,0,0,0,0,0,1,0,0
"2922",4,1,0,0,1,1,0,1,1,0,0
"2923",3,1,0,0,0,0,0,0,0,0,0
"2924",2,1,0,0,0,0,0,0,0,0,0
"2925",3,0,0,0,0,0,0,0,0,0,0
"2926",3,1,0,0,0,0,0,0,0,0,0
"2927",1,1,0,0,0,0,0,0,0,0,1
"2928",4,1,0,0,0,0,0,1,0,0,0
"2929",2,0,0,0,0,1,0,1,0,0,0
"2930",1,1,0,0,0,0,0,0,0,0,1
"2931",3,1,0,0,0,0,0,1,0,0,0
"2932",NA,0,0,0,0,0,0,0,0,0,0
"2933",1,0,0,0,0,0,0,0,0,0,0
"2934",4,1,0,0,0,0,0,0,0,0,0
"2935",3,1,0,0,0,0,0,0,0,0,0
"2936",3,1,0,0,0,0,0,0,0,0,0
"2937",NA,0,0,0,0,0,0,0,0,0,0
"2938",4,1,0,0,0,0,0,0,1,0,0
"2939",3,1,0,0,0,0,0,0,0,0,0
"2940",1,1,0,0,0,0,0,0,0,0,0
"2941",NA,0,0,0,0,0,0,0,0,0,0
"2942",4,1,0,0,0,0,0,0,0,0,0
"2943",4,0,0,0,0,0,0,0,0,0,0
"2944",NA,0,0,0,0,0,0,0,0,0,0
"2945",1,0,0,0,0,0,0,0,0,0,0
"2946",3,1,0,0,0,0,0,0,0,0,0
"2947",3,1,0,0,0,0,0,0,0,0,0
"2948",3,1,0,0,0,1,0,1,1,0,0
"2949",4,0,0,0,0,0,0,0,0,0,0
"2950",4,1,0,0,0,0,0,0,0,0,0
"2951",4,0,0,0,0,0,0,1,1,0,0
"2952",4,0,0,0,0,1,0,0,0,0,0
"2953",4,0,0,0,0,0,0,0,1,0,0
"2954",3,0,0,0,0,0,0,0,1,0,0
"2955",2,1,0,0,1,0,0,0,0,0,0
"2956",2,1,0,0,0,0,0,0,0,0,0
"2957",3,1,0,0,0,0,0,0,0,0,1
"2958",NA,0,0,0,0,0,0,0,0,0,0
"2959",NA,0,0,0,0,0,0,0,0,0,0
"2960",1,1,0,0,0,0,0,0,0,0,0
"2961",3,0,0,0,0,0,0,0,0,0,0
"2962",4,1,0,0,0,0,0,0,0,0,0
"2963",NA,0,0,0,0,0,0,0,0,0,0
"2964",NA,0,0,0,0,0,0,0,0,0,0
"2965",4,1,0,0,0,0,0,0,0,0,0
"2966",4,0,0,0,0,0,0,0,0,0,0
"2967",4,1,0,0,0,0,0,1,0,0,0
"2968",4,1,0,0,0,0,0,0,1,0,0
"2969",4,0,0,0,0,1,0,0,0,0,0
"2970",3,1,0,0,0,0,0,0,0,0,0
"2971",NA,0,0,0,0,0,0,0,0,0,0
"2972",NA,0,0,0,0,0,0,0,0,0,0
"2973",NA,0,0,0,0,0,0,0,0,0,0
"2974",NA,0,0,0,0,0,0,0,0,0,0
"2975",1,0,0,0,0,0,0,0,0,0,0
"2976",2,1,0,0,0,0,0,0,0,0,0
"2977",2,1,0,0,1,0,0,0,1,0,0
"2978",4,1,0,0,0,0,0,0,0,0,0
"2979",1,0,0,0,0,0,0,0,0,0,0
"2980",3,0,0,0,0,0,1,0,0,0,0
"2981",4,0,0,0,0,0,0,1,0,0,0
"2982",4,0,0,0,0,1,0,1,0,0,1
"2983",1,0,0,0,0,0,0,0,1,0,0
"2984",3,1,0,0,0,1,0,0,1,0,0
"2985",4,1,0,0,0,0,0,1,0,0,0
"2986",3,0,0,0,0,0,0,0,0,0,1
"2987",4,1,0,0,0,1,0,0,1,0,0
"2988",3,1,0,0,0,0,0,0,0,0,0
"2989",3,1,0,0,0,0,0,0,0,0,0
"2990",4,0,0,0,0,0,0,0,0,0,0
"2991",1,0,0,0,0,0,0,0,0,0,0
"2992",1,1,0,0,0,0,0,1,0,0,0
"2993",NA,0,0,0,0,0,0,0,0,0,0
"2994",3,1,0,0,0,1,0,0,0,0,0
"2995",2,1,0,0,0,0,0,0,1,0,0
"2996",3,1,0,0,0,0,0,0,0,0,0
"2997",4,0,0,0,0,0,0,0,1,0,0
"2998",3,1,0,0,0,0,0,0,0,0,0
"2999",4,0,0,0,0,1,0,0,0,0,0
"3000",3,1,0,0,0,0,0,0,0,0,0
"3001",3,1,0,0,0,0,0,0,1,0,0
"3002",3,0,0,0,0,1,0,0,0,0,0
"3003",4,1,0,0,0,0,0,0,0,0,0
"3004",NA,0,0,0,0,0,0,0,0,0,0
"3005",4,1,0,0,0,0,0,0,0,0,0
"3006",3,1,0,0,0,0,0,0,0,0,0
"3007",4,0,0,0,0,0,0,0,0,0,0
"3008",4,1,0,0,0,1,0,0,0,0,0
"3009",1,0,0,0,0,0,0,0,0,0,0
"3010",NA,0,0,0,0,0,0,0,0,0,0
"3011",3,0,0,0,0,0,0,0,0,0,0
"3012",3,0,0,0,0,0,0,0,0,0,0
"3013",3,0,0,0,0,0,0,0,0,0,0
"3014",4,0,0,0,0,0,0,0,1,0,0
"3015",1,0,0,0,0,0,0,0,0,0,0
"3016",4,0,0,0,0,1,0,0,1,0,0
"3017",3,0,0,0,0,0,0,0,1,0,0
"3018",1,0,0,0,0,0,0,0,0,0,0
"3019",1,0,0,0,0,0,0,0,0,0,0
"3020",NA,0,0,0,0,0,0,0,0,0,0
"3021",4,0,0,0,0,0,0,0,1,0,0
"3022",4,0,0,0,0,0,0,0,0,0,0
"3023",3,1,0,0,0,0,0,0,0,0,0
"3024",1,1,0,0,0,0,0,0,0,0,0
"3025",3,1,0,0,0,0,0,0,1,0,0
"3026",4,1,0,0,0,0,0,0,0,0,0
"3027",3,0,0,0,0,0,0,0,0,0,0
"3028",2,1,0,0,0,0,0,0,0,0,0
"3029",4,0,0,0,0,1,0,0,0,0,0
"3030",1,1,0,0,0,0,0,0,0,0,1
"3031",3,1,0,0,0,0,0,0,1,0,0
"3032",NA,0,0,0,0,0,0,0,0,0,0
"3033",3,0,0,0,0,0,0,0,0,0,0
"3034",3,1,0,1,0,1,0,1,0,0,0
"3035",1,0,0,0,0,0,0,0,0,0,0
"3036",3,0,0,0,0,0,0,0,0,0,0
"3037",3,1,0,0,0,0,0,0,1,0,0
"3038",3,1,0,0,0,0,0,0,0,0,0
"3039",3,0,0,0,0,1,0,0,0,0,0
"3040",2,0,0,0,0,0,0,0,0,0,1
"3041",1,0,0,0,0,0,0,0,0,0,0
"3042",3,0,0,0,0,0,0,0,0,0,0
"3043",1,0,0,0,0,0,0,0,0,0,0
"3044",4,0,0,0,0,1,0,0,1,0,0
"3045",3,0,0,0,0,0,0,0,0,0,0
"3046",4,1,0,0,0,0,0,0,0,0,0
"3047",4,0,0,0,0,0,0,0,1,0,0
"3048",3,1,0,0,0,0,0,0,0,0,0
"3049",3,1,0,0,0,0,0,0,0,0,0
"3050",3,1,0,0,0,0,0,1,0,0,0
"3051",3,1,0,0,0,0,0,0,1,1,0
"3052",2,1,0,0,0,0,0,1,0,0,0
"3053",3,1,0,0,0,0,0,0,0,0,0
"3054",4,1,0,0,0,1,0,0,0,0,0
"3055",NA,0,0,0,0,0,0,0,0,0,0
"3056",3,0,0,0,0,0,0,0,0,0,0
"3057",1,0,0,0,0,0,0,0,0,0,0
"3058",2,1,1,1,0,1,0,0,0,0,0
"3059",1,1,0,0,0,0,0,0,0,0,1
"3060",3,0,0,0,0,0,0,0,0,0,0
"3061",3,1,0,0,1,1,0,0,1,0,0
"3062",3,0,0,0,0,0,0,0,1,0,0
"3063",3,1,0,0,0,0,0,0,1,0,0
"3064",3,0,0,0,0,0,0,0,1,0,0
"3065",2,0,0,0,0,0,0,0,0,0,0
"3066",3,1,0,0,0,0,0,0,0,0,0
"3067",4,1,0,0,0,0,0,1,1,0,0
"3068",3,1,0,0,0,0,0,0,1,0,0
"3069",4,1,0,0,0,0,0,0,1,0,0
"3070",NA,1,0,0,0,0,0,0,0,0,0
"3071",3,1,0,0,0,0,0,0,1,0,0
"3072",4,0,0,0,0,1,0,0,0,0,1
"3073",3,1,0,0,0,0,0,0,0,0,0
"3074",1,0,0,0,0,0,0,0,0,0,0
"3075",NA,0,0,0,0,0,0,0,0,0,0
"3076",3,0,0,0,0,1,0,0,0,0,0
"3077",3,1,0,0,0,0,0,0,0,0,0
"3078",4,1,0,0,0,0,0,0,0,0,0
"3079",3,1,0,0,0,1,0,1,1,0,0
"3080",4,0,0,0,0,0,0,0,1,0,0
"3081",4,0,0,0,0,0,0,0,1,0,0
"3082",NA,0,0,0,0,0,0,0,0,0,0
"3083",4,0,0,0,0,0,0,1,0,0,0
"3084",1,0,0,0,0,0,0,0,0,0,0
"3085",1,0,0,0,0,0,0,0,0,0,0
"3086",3,0,0,0,0,0,0,1,0,0,0
"3087",4,0,0,0,0,0,0,0,1,0,0
"3088",4,1,0,0,0,0,0,0,0,0,0
"3089",3,1,0,0,0,0,0,0,0,0,0
"3090",4,0,0,0,0,0,0,0,0,0,0
"3091",2,1,0,0,0,0,0,0,0,0,0
"3092",3,0,0,0,0,0,0,0,0,0,1
"3093",4,1,0,0,0,0,0,0,0,0,0
"3094",3,0,0,0,0,0,0,0,1,0,0
"3095",4,0,0,0,0,0,0,0,1,0,0
"3096",4,0,0,0,0,1,0,0,0,0,0
"3097",3,0,0,0,0,0,0,0,0,0,0
"3098",4,1,0,0,0,0,0,0,1,0,0
"3099",4,0,0,0,0,1,0,0,0,0,0
"3100",3,1,1,0,0,0,0,0,1,0,0
"3101",1,1,0,0,0,0,0,1,1,0,0
"3102",2,0,0,0,0,1,0,1,0,0,0
"3103",3,0,0,0,0,1,0,0,0,0,0
"3104",4,0,0,0,0,0,0,0,0,0,0
"3105",3,0,0,0,0,0,1,0,0,0,0
"3106",3,1,0,0,0,1,0,1,1,0,0
"3107",4,1,0,0,0,1,0,0,0,0,0
"3108",3,0,0,0,0,0,1,0,0,0,0
"3109",4,0,0,0,0,1,0,0,0,0,0
"3110",3,0,0,0,0,0,0,0,1,0,0
"3111",4,0,0,0,0,0,0,1,1,0,0
"3112",2,0,0,0,0,0,0,0,0,0,1
"3113",2,0,0,0,0,0,0,0,0,0,1
"3114",2,0,0,0,0,0,0,0,0,0,0
"3115",3,0,0,0,0,0,0,1,0,0,0
"3116",4,0,1,0,0,0,0,0,0,0,0
"3117",1,0,0,0,0,0,0,0,0,0,0
"3118",4,0,0,0,0,1,0,0,0,0,0
"3119",NA,0,0,0,0,0,0,0,0,0,0
"3120",NA,0,0,0,0,0,0,0,0,0,0
"3121",3,1,0,0,0,0,1,0,0,0,0
"3122",1,0,0,0,0,0,0,0,0,0,0
"3123",1,1,0,0,0,0,0,0,0,0,0
"3124",1,0,0,0,0,0,0,0,0,0,0
"3125",1,0,0,0,0,0,0,0,0,0,0
"3126",2,1,0,0,0,0,0,0,1,0,0
"3127",3,1,0,0,0,0,0,0,1,0,0
"3128",NA,0,0,0,0,0,0,0,0,0,0
"3129",NA,0,0,0,0,0,0,0,0,0,0
"3130",1,0,0,0,0,0,0,0,0,0,0
"3131",1,0,0,0,0,0,1,0,0,0,0
"3132",NA,0,0,0,0,0,0,0,0,0,0
"3133",4,1,0,0,0,0,0,0,0,0,0
"3134",NA,0,0,0,0,0,0,0,0,0,0
"3135",3,0,0,0,0,0,0,0,0,0,0
"3136",4,1,0,0,0,1,0,0,0,0,0
"3137",3,0,0,0,0,0,0,0,1,0,0
"3138",3,0,0,0,0,0,1,0,0,0,0
"3139",3,0,0,0,0,0,0,0,0,0,0
"3140",1,1,0,0,0,1,0,0,0,0,0
"3141",4,0,0,0,0,0,0,0,0,0,0
"3142",4,1,0,0,0,0,0,0,0,0,0
"3143",3,0,0,0,0,0,0,1,0,0,0
"3144",1,0,1,0,0,0,0,0,0,0,0
"3145",4,0,0,0,0,1,0,0,0,0,0
"3146",NA,0,0,0,0,0,0,0,0,0,0
"3147",4,1,0,0,0,0,0,0,1,0,0
"3148",4,0,0,0,0,0,0,0,0,0,0
"3149",4,0,0,0,0,0,0,0,0,0,0
"3150",NA,0,0,0,0,0,0,0,0,0,0
"3151",4,1,0,0,0,1,0,0,0,0,0
"3152",1,0,0,0,0,0,0,0,0,0,0
"3153",4,1,0,0,0,0,0,0,1,0,0
"3154",2,0,0,0,0,0,0,0,1,0,0
"3155",3,0,0,0,0,1,0,1,1,0,0
"3156",NA,0,0,0,0,0,0,0,0,0,0
"3157",3,1,0,0,0,0,0,0,0,0,0
"3158",3,0,0,0,0,0,0,1,0,1,0
"3159",1,1,0,0,0,0,0,0,0,0,0
"3160",1,1,0,0,0,0,0,0,0,0,0
"3161",4,0,0,0,0,0,0,0,0,0,0
"3162",1,0,0,0,0,0,0,0,0,0,0
"3163",3,0,0,0,0,0,0,0,0,0,1
"3164",NA,0,0,0,0,0,0,0,0,0,0
"3165",3,1,0,0,0,0,0,0,0,0,0
"3166",1,0,0,0,0,0,0,0,0,0,0
"3167",4,0,0,0,0,0,0,0,0,0,0
"3168",4,1,0,0,0,0,0,0,1,0,0
"3169",NA,0,0,0,0,0,0,0,0,0,0
"3170",3,0,0,0,0,0,0,0,1,0,0
"3171",1,1,0,0,0,0,0,0,0,0,0
"3172",2,0,1,1,0,0,0,0,0,0,0
"3173",4,1,0,0,0,1,0,0,1,0,0
"3174",4,0,0,0,0,1,0,0,1,0,0
"3175",4,1,0,0,0,1,0,1,0,0,0
"3176",3,1,0,0,0,0,0,0,0,0,0
"3177",4,1,0,0,0,1,0,0,1,0,0
"3178",NA,0,0,0,0,0,0,0,0,0,0
"3179",4,0,0,0,0,0,0,0,0,0,0
"3180",2,1,0,0,0,0,0,1,0,0,0
"3181",4,1,0,0,0,0,0,1,0,0,0
"3182",4,0,0,0,0,0,0,0,1,0,0
"3183",3,0,0,0,0,0,0,0,0,0,0
"3184",1,0,0,0,0,0,0,0,0,0,1
"3185",4,1,0,0,0,0,0,0,0,0,0
"3186",3,1,0,0,0,1,0,1,0,0,0
"3187",3,1,0,0,0,0,0,1,1,0,0
"3188",3,0,0,0,0,0,0,0,1,0,0
"3189",4,0,0,0,0,0,0,0,0,0,0
"3190",3,1,0,0,0,0,0,0,1,0,0
"3191",NA,0,0,0,0,0,0,0,0,0,0
"3192",3,0,0,0,0,0,0,1,0,0,0
"3193",3,0,0,0,0,1,0,0,0,0,0
"3194",4,1,0,0,0,0,0,0,0,0,0
"3195",3,1,0,0,0,0,0,1,0,0,0
"3196",3,0,0,0,0,0,0,0,0,0,0
"3197",3,0,0,0,0,0,0,1,1,0,0
"3198",NA,0,0,0,0,0,0,0,0,0,0
"3199",2,1,0,0,0,0,0,0,0,0,0
